,experimentID,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
1097,182.5,LenLog_1_1_60_10_2-5_24000.csv,0,2.5,10,30,,1,1,60,0,0.0,,7.372840642929077,6.664747953414917,"[23937, 23776, 22915, 22396, 22346, 22169, 22141, 22128, 21859, 21745, 21629, 21425, 20576, 20447, 20187, 19796, 19588, 19380, 18475, 14849, 13817, 13140, 13112, 12640, 12404, 12119, 11956, 9529, 9462, 9300, 9123, 7969, 7543, 7445, 7403, 7391, 7204, 6840, 6536, 6516, 6399, 5911, 5538, 4764, 3902, 3766, 3580, 3520, 3316, 3069, 2632, 1960, 1874, 1822, 1707, 1592, 1446, 512, 385, 242]",[],,-20.0
1098,183.0,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,5,,1,1,60,18,30.0,1.0,3.773540496826172,1.7516412734985352,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]","[4737, 642, 1677, 1038, 4262, 11945, 7858, 7732, 1462, 8890, 5953, 1218, 11986, 8163, 230, 8552, 10353, 3190]",,5.0
1099,183.1,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,10,,1,1,60,52,86.66666666666667,1.0,3.773540496826172,2.0099315643310547,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]","[11903, 4737, 642, 3590, 4107, 1677, 1038, 2320, 5266, 3605, 11159, 1943, 2079, 7713, 4262, 1447, 11945, 11817, 10025, 9902, 2734, 7858, 7090, 7732, 1462, 8890, 3131, 5953, 1218, 9286, 3527, 7240, 2378, 10187, 11469, 1103, 11986, 3417, 2268, 3677, 8670, 10975, 8163, 230, 9832, 8552, 9069, 8685, 10353, 3190, 3450, 1531]",,0.0
1100,183.2,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,15,,1,1,60,21,35.0,2.0,3.773540496826172,1.7940292358398438,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]","[11902, 3589, 4106, 2319, 5265, 3604, 1942, 4261, 11944, 9901, 2733, 5952, 2377, 10186, 11468, 3676, 10974, 8162, 9831, 9068, 3189]",,-5.0
1101,183.3,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,20,,1,1,60,6,10.0,1.0,3.773540496826172,1.641937255859375,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]","[7713, 4262, 10025, 3131, 10975, 8685]",,-10.0
1102,183.4,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,25,,1,1,60,0,0.0,,3.773540496826172,1.7341384887695312,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]",[],,-15.0
1103,183.5,LenLog_1_1_60_10_5_12000.csv,0,5.0,10,30,,1,1,60,5,8.333333333333332,1.0,3.773540496826172,1.8512392044067383,"[11987, 11946, 11904, 11818, 11470, 11160, 10976, 10354, 10188, 10026, 9903, 9833, 9773, 9729, 9287, 9070, 8891, 8686, 8671, 8618, 8553, 8521, 8164, 7859, 7733, 7714, 7241, 7091, 5954, 5267, 4790, 4738, 4263, 4108, 3678, 3606, 3591, 3528, 3451, 3418, 3191, 3132, 2735, 2379, 2321, 2269, 2080, 1944, 1678, 1532, 1463, 1448, 1219, 1104, 1039, 899, 643, 390, 305, 231]","[898, 2079, 1447, 2268, 8670]",,-20.0
1104,184.0,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,5,,1,1,60,60,100.0,0.0,2.91620135307312,1.1168315410614014,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[7424, 8193, 2817, 2307, 5510, 1287, 4489, 5004, 1166, 6671, 1683, 405, 3478, 8856, 2332, 5919, 1058, 4515, 4389, 805, 38, 3120, 6322, 180, 566, 2872, 4665, 59, 3388, 5057, 7490, 3012, 1476, 1221, 200, 2251, 3790, 2382, 593, 8148, 7897, 2778, 6364, 4061, 8286, 1884, 1632, 5218, 5477, 2533, 8807, 5609, 3180, 4717, 750, 8431, 6260, 5881, 3323, 7677]",,10.0
1105,184.1,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,10,,1,1,60,60,100.0,0.0,2.91620135307312,1.2832045555114746,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[7424, 8193, 2817, 2307, 5510, 1287, 4489, 5004, 1166, 6671, 1683, 405, 3478, 8856, 2332, 5919, 1058, 4515, 4389, 805, 38, 3120, 6322, 180, 566, 2872, 4665, 59, 3388, 5057, 7490, 3012, 1476, 1221, 200, 2251, 3790, 2382, 593, 8148, 7897, 2778, 6364, 4061, 8286, 1884, 1632, 5218, 5477, 2533, 8807, 5609, 3180, 4717, 750, 8431, 6260, 5881, 3323, 7677]",,5.0
1106,184.2,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,15,,1,1,60,60,100.0,0.0,2.91620135307312,1.3838176727294922,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[7424, 8193, 2817, 2307, 5510, 1287, 4489, 5004, 1166, 6671, 1683, 405, 3478, 8856, 2332, 5919, 1058, 4515, 4389, 805, 38, 3120, 6322, 180, 566, 2872, 4665, 59, 3388, 5057, 7490, 3012, 1476, 1221, 200, 2251, 3790, 2382, 593, 8148, 7897, 2778, 6364, 4061, 8286, 1884, 1632, 5218, 5477, 2533, 8807, 5609, 3180, 4717, 750, 8431, 6260, 5881, 3323, 7677]",,0.0
1107,184.3,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,20,,1,1,60,47,78.33333333333333,1.0,2.91620135307312,1.182807445526123,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[8192, 5509, 4488, 5003, 1165, 6670, 1682, 404, 3477, 8855, 2331, 5918, 1057, 4514, 4388, 804, 37, 3119, 179, 565, 2871, 4664, 58, 5056, 7489, 3011, 1475, 1220, 2250, 3789, 2381, 592, 8147, 7896, 2777, 6363, 8285, 1883, 5217, 8806, 5608, 749, 8430, 6259, 5880, 3322, 7676]",,-5.0
1108,184.4,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,25,,1,1,60,39,65.0,9.076923076923077,2.91620135307312,1.1495532989501953,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[7415, 2808, 5501, 1278, 4480, 1157, 396, 8847, 2323, 1049, 4506, 796, 50, 3111, 6313, 171, 557, 4656, 50, 3379, 7481, 3003, 1467, 191, 3781, 7888, 2769, 6355, 8277, 1875, 1623, 5209, 2524, 8798, 5600, 3171, 6251, 5872, 7668]",,-10.0
1109,184.5,LenLog_1_1_60_15_10_9000.csv,0,10.0,15,30,,1,1,60,23,38.333333333333336,6.260869565217392,2.91620135307312,1.0835182666778564,"[8856, 8807, 8431, 8286, 8193, 8148, 7897, 7677, 7490, 7424, 6671, 6364, 6322, 6260, 5919, 5881, 5609, 5510, 5477, 5218, 5057, 5004, 4717, 4665, 4515, 4489, 4389, 4061, 3790, 3478, 3388, 3323, 3180, 3120, 3012, 2872, 2817, 2778, 2533, 2382, 2332, 2307, 2251, 1884, 1683, 1632, 1476, 1287, 1221, 1166, 1058, 805, 750, 593, 566, 405, 200, 180, 59, 38]","[7418, 2811, 5504, 1281, 4483, 4998, 1160, 1695, 8850, 1052, 560, 3382, 5051, 3006, 1470, 2772, 4055, 1878, 5471, 3174, 6254, 5875, 7671]",,-15.0
1110,185.0,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,5,,1,1,60,5,8.333333333333332,1.0,27.07292628288269,92.43879652023315,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[6147, 2623, 60739, 19530, 52815]",,10.0
1111,185.1,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,10,,1,1,60,39,65.0,1.0,27.07292628288269,93.05013656616211,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[6147, 47240, 66569, 6922, 56332, 31375, 24086, 23064, 65825, 7206, 35879, 89523, 88373, 69048, 34233, 36411, 2623, 60739, 54470, 19530, 89424, 52815, 24018, 53588, 15444, 47960, 45399, 80731, 19801, 15064, 10971, 32740, 71654, 26983, 5618, 8309, 74488, 59772, 34685]",,5.0
1112,185.2,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,15,,1,1,60,51,85.0,1.0,27.07292628288269,93.68291449546814,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[6147, 34949, 47240, 66569, 6922, 56332, 36876, 31375, 24086, 5398, 23064, 3482, 42395, 65825, 7206, 35879, 10161, 89523, 88373, 69048, 34233, 36411, 47807, 2623, 60739, 54470, 19530, 81615, 89424, 52815, 41297, 24018, 53588, 15444, 47960, 45399, 80731, 19801, 15064, 10971, 32740, 71654, 26983, 17638, 71789, 87410, 5618, 8309, 74488, 59772, 34685]",,0.0
1113,185.3,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,20,,1,1,60,14,23.333333333333332,4.0,27.07292628288269,92.4743754863739,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[6144, 36873, 5395, 35876, 10158, 89905, 86452, 47804, 81612, 73811, 51796, 83285, 63713, 32737]",,-5.0
1114,185.4,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,25,,1,1,60,7,11.666666666666666,3.0,27.07292628288269,92.13334488868713,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[36874, 35877, 89521, 34231, 89422, 24016, 10969]",,-10.0
1115,185.5,LenLog_1_1_60_15_1_90000.csv,0,1.0,15,30,,1,1,60,4,6.666666666666667,9.0,27.07292628288269,92.97609639167786,"[89929, 89909, 89524, 89425, 88374, 87411, 86456, 83289, 81616, 80732, 74489, 73815, 71790, 71655, 69049, 66570, 65826, 63717, 60740, 59773, 56333, 54471, 53589, 52816, 51800, 47961, 47808, 47241, 45400, 42396, 41298, 37406, 36877, 36412, 35880, 35042, 34950, 34686, 34234, 32741, 31376, 26984, 24087, 24019, 23065, 19802, 19531, 17639, 15445, 15065, 10972, 10162, 8310, 7207, 6923, 6148, 5619, 5399, 3483, 2624]","[35872, 89921, 89921, 89417]",,-15.0
1116,186.0,LenLog_1_1_60_15_2-5_36000.csv,0,2.5,15,5,,1,1,60,60,100.0,0.0,10.927179336547852,15.233208417892456,"[35958, 35938, 35821, 35637, 34979, 34570, 33397, 32906, 31607, 30782, 29769, 29559, 28522, 26869, 26602, 26063, 25562, 25417, 25391, 24656, 24202, 23662, 23631, 22963, 20968, 20142, 20075, 18925, 18596, 18040, 17749, 17657, 17609, 16467, 15525, 15239, 15180, 15127, 12853, 12510, 11883, 11546, 10739, 10284, 6312, 5822, 5542, 5090, 3045, 3007, 2257, 1858, 1777, 1756, 1736, 1620, 1380, 1283, 1068, 559]","[1283, 15239, 34570, 32906, 24202, 18040, 15127, 11546, 34979, 18596, 15525, 5542, 6312, 10284, 1068, 20142, 25391, 559, 22963, 35637, 12853, 30782, 5822, 3007, 1858, 1736, 29769, 25417, 17609, 15180, 26063, 24656, 23631, 2257, 16467, 1620, 17749, 25562, 1756, 12510, 35938, 5090, 1380, 3045, 20968, 28522, 26602, 20075, 35821, 23662, 29559, 18925, 11883, 1777, 10739, 33397, 35958, 31607, 26869, 17657]",,10.0
1117,186.1,LenLog_1_1_60_15_2-5_36000.csv,0,2.5,15,10,,1,1,60,60,100.0,0.0,10.927179336547852,15.141649723052979,"[35958, 35938, 35821, 35637, 34979, 34570, 33397, 32906, 31607, 30782, 29769, 29559, 28522, 26869, 26602, 26063, 25562, 25417, 25391, 24656, 24202, 23662, 23631, 22963, 20968, 20142, 20075, 18925, 18596, 18040, 17749, 17657, 17609, 16467, 15525, 15239, 15180, 15127, 12853, 12510, 11883, 11546, 10739, 10284, 6312, 5822, 5542, 5090, 3045, 3007, 2257, 1858, 1777, 1756, 1736, 1620, 1380, 1283, 1068, 559]","[1283, 15239, 34570, 32906, 24202, 18040, 15127, 11546, 34979, 18596, 15525, 5542, 6312, 10284, 1068, 20142, 25391, 559, 22963, 35637, 12853, 30782, 5822, 3007, 1858, 1736, 29769, 25417, 17609, 15180, 26063, 24656, 23631, 2257, 16467, 1620, 17749, 25562, 1756, 12510, 35938, 5090, 1380, 3045, 20968, 28522, 26602, 20075, 35821, 23662, 29559, 18925, 11883, 1777, 10739, 33397, 35958, 31607, 26869, 17657]",,5.0
1118,186.2,LenLog_1_1_60_15_2-5_36000.csv,0,2.5,15,15,,1,1,60,60,100.0,0.0,10.927179336547852,15.282290697097778,"[35958, 35938, 35821, 35637, 34979, 34570, 33397, 32906, 31607, 30782, 29769, 29559, 28522, 26869, 26602, 26063, 25562, 25417, 25391, 24656, 24202, 23662, 23631, 22963, 20968, 20142, 20075, 18925, 18596, 18040, 17749, 17657, 17609, 16467, 15525, 15239, 15180, 15127, 12853, 12510, 11883, 11546, 10739, 10284, 6312, 5822, 5542, 5090, 3045, 3007, 2257, 1858, 1777, 1756, 1736, 1620, 1380, 1283, 1068, 559]","[1283, 15239, 34570, 32906, 24202, 18040, 15127, 11546, 34979, 18596, 15525, 5542, 6312, 10284, 1068, 20142, 25391, 559, 22963, 35637, 12853, 30782, 5822, 3007, 1858, 1736, 29769, 25417, 17609, 15180, 26063, 24656, 23631, 2257, 16467, 1620, 17749, 25562, 1756, 12510, 35938, 5090, 1380, 3045, 20968, 28522, 26602, 20075, 35821, 23662, 29559, 18925, 11883, 1777, 10739, 33397, 35958, 31607, 26869, 17657]",,0.0
1119,186.3,LenLog_1_1_60_15_2-5_36000.csv,0,2.5,15,20,,1,1,60,38,63.33333333333333,3.0,10.927179336547852,14.950018882751465,"[35958, 35938, 35821, 35637, 34979, 34570, 33397, 32906, 31607, 30782, 29769, 29559, 28522, 26869, 26602, 26063, 25562, 25417, 25391, 24656, 24202, 23662, 23631, 22963, 20968, 20142, 20075, 18925, 18596, 18040, 17749, 17657, 17609, 16467, 15525, 15239, 15180, 15127, 12853, 12510, 11883, 11546, 10739, 10284, 6312, 5822, 5542, 5090, 3045, 3007, 2257, 1858, 1777, 1756, 1736, 1620, 1380, 1283, 1068, 559]","[1280, 34567, 32903, 11543, 34976, 18593, 15522, 20139, 25388, 556, 22960, 35634, 12850, 3004, 1733, 29766, 25414, 15177, 26060, 2254, 16464, 1617, 17746, 25559, 5087, 3042, 28519, 26599, 35818, 23659, 29556, 11880, 1774, 10736, 33394, 35955, 26866, 17654]",,-5.0
