,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
799,31.1,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,10,,1,1,15,10,66.66666666666666,5.0,9.151952981948853,0.08328008651733398,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4487, 3210, 907, 3982, 433, 2962, 4532, 3513, 1059, 5668]",,10.0
800,31.2,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,15,,1,1,15,11,73.33333333333333,1.1818181818181819,9.151952981948853,0.16987204551696777,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4483, 3206, 903, 3978, 429, 2958, 4753, 4528, 3509, 1055, 5664]",,5.0
801,31.3,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,20,,1,1,15,11,73.33333333333333,0.18181818181818182,9.151952981948853,0.12449240684509277,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4482, 3205, 902, 3977, 428, 2957, 4752, 4527, 3508, 1054, 5663]",,0.0
802,31.4,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,25,,1,1,15,11,73.33333333333333,2.8181818181818183,9.151952981948853,0.11957144737243652,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4479, 3202, 899, 3974, 425, 2954, 4749, 4524, 3505, 1051, 5660]",,-5.0
803,31.5,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,30,,1,1,15,11,73.33333333333333,8.818181818181818,9.151952981948853,0.12721920013427734,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4473, 3196, 893, 3968, 419, 2948, 4743, 4518, 3499, 1045, 5654]",,-10.0
804,32.0,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,5,,1,1,15,0,0.0,,5.670202016830444,0.028513669967651367,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]",[],,20.0
805,32.1,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,10,,1,1,15,10,66.66666666666666,3.0,5.670202016830444,0.05016827583312988,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[2243, 3051, 2443, 1711, 2582, 502, 2075, 1885, 1630, 289]",,15.0
806,32.2,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,15,,1,1,15,11,73.33333333333333,1.7272727272727273,5.670202016830444,0.06692790985107422,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[356, 2241, 3049, 2441, 1709, 2580, 500, 2067, 1883, 1628, 287]",,10.0
807,32.3,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,20,,1,1,15,14,93.33333333333333,2.7857142857142856,5.670202016830444,0.08117294311523438,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[193, 358, 2249, 3051, 2443, 1711, 3699, 2582, 502, 1657, 2075, 1885, 1630, 289]",,5.0
808,32.4,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,25,,1,1,15,14,93.33333333333333,1.0,5.670202016830444,0.06152176856994629,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[194, 356, 2247, 3049, 2441, 1709, 3697, 2580, 500, 1655, 2073, 1883, 1628, 287]",,0.0
809,32.5,Hierarchy,LenLog_1_10_1_15_25_10_3750.csv,10,10.0,25,30,,1,1,15,15,100.0,3.8,5.670202016830444,0.04419422149658203,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[194, 359, 1544, 2250, 3052, 2444, 1712, 3700, 2583, 503, 1658, 2076, 1886, 1631, 290]",,-5.0
810,33.0,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,5,,1,1,15,0,0.0,,56.78487491607666,3.0666704177856445,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]",[],,20.0
811,33.1,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,10,,1,1,15,0,0.0,,56.78487491607666,3.3664910793304443,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]",[],,15.0
812,33.2,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,15,,1,1,15,10,66.66666666666666,6.0,56.78487491607666,3.450768232345581,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]","[2314, 10559, 28369, 11730, 6933, 13078, 32632, 25791, 22881, 33189]",,10.0
813,33.3,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,20,,1,1,15,7,46.666666666666664,2.0,56.78487491607666,3.3986079692840576,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]","[2310, 10555, 11726, 6929, 13074, 32628, 22877]",,5.0
814,33.4,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,25,,1,1,15,13,86.66666666666667,0.0,56.78487491607666,3.3217427730560303,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]","[2308, 10553, 3338, 28363, 11724, 6927, 17776, 13072, 32626, 25785, 8986, 22875, 33183]",,0.0
815,33.5,Hierarchy,LenLog_1_10_1_15_25_1_37500.csv,10,1.0,25,30,,1,1,15,15,100.0,1.0,56.78487491607666,3.3840034008026123,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]","[2307, 2085, 10552, 3337, 28362, 11723, 6926, 17775, 13071, 32625, 25784, 8985, 22874, 2139, 33182]",,-5.0
816,34.0,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,5,,1,1,15,0,0.0,,21.187206745147705,0.36371636390686035,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]",[],,20.0
817,34.1,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,10,,1,1,15,8,53.333333333333336,0.0,21.187206745147705,0.4841635227203369,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[10628, 807, 2601, 11276, 14931, 6965, 13049, 5598]",,15.0
818,34.2,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,15,,1,1,15,11,73.33333333333333,5.0,21.187206745147705,0.5567882061004639,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[10633, 7501, 2606, 11281, 14936, 6970, 5882, 11101, 13054, 12738, 5603]",,10.0
819,34.3,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,20,,1,1,15,13,86.66666666666667,3.0,21.187206745147705,0.5324993133544922,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[10631, 810, 7499, 2604, 11279, 9683, 14934, 6968, 5880, 11099, 13052, 12736, 5601]",,5.0
820,34.4,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,25,,1,1,15,13,86.66666666666667,0.0,21.187206745147705,0.5503354072570801,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[10628, 807, 7496, 2601, 11276, 9680, 14931, 6965, 5877, 11096, 13049, 12733, 5598]",,0.0
821,34.5,Hierarchy,LenLog_1_10_1_15_25_2-5_15000.csv,10,2.5,25,30,,1,1,15,3,20.0,4.0,21.187206745147705,0.5116133689880371,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[11272, 9676, 13045]",,-5.0
822,35.0,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,5,,1,1,15,0,0.0,,10.907933712005615,0.1000967025756836,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]",[],,20.0
823,35.1,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,10,,1,1,15,0,0.0,,10.907933712005615,0.10659384727478027,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]",[],,15.0
824,35.2,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,15,,1,1,15,0,0.0,,10.907933712005615,0.1168055534362793,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]",[],,10.0
825,35.3,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,20,,1,1,15,12,80.0,4.0,10.907933712005615,0.1666429042816162,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]","[3623, 3977, 3337, 747, 2096, 4497, 4530, 5266, 4852, 660, 6684, 701]",,5.0
826,35.4,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,25,,1,1,15,7,46.666666666666664,6.428571428571429,10.907933712005615,0.12392067909240723,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]","[3979, 3339, 2098, 4532, 662, 6686, 3877]",,0.0
827,35.5,Hierarchy,LenLog_1_10_1_15_25_5_7500.csv,10,5.0,25,30,,1,1,15,11,73.33333333333333,4.2727272727272725,10.907933712005615,0.20171141624450684,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]","[3976, 3336, 2095, 4496, 4529, 5265, 659, 6683, 700, 3433, 3874]",,-5.0
828,36.0,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,5,,1,1,15,15,100.0,0.0,1.6332216262817383,0.016883134841918945,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[675, 358, 647, 138, 76, 687, 623, 560, 244, 406, 345, 666, 635, 57, 575]",,0.0
829,36.1,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,10,,1,1,15,6,40.0,1.3333333333333333,1.6332216262817383,0.0,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[672, 357, 243, 405, 344, 574]",,-5.0
830,36.2,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,15,,1,1,15,4,26.666666666666668,2.5,1.6332216262817383,0.016719818115234375,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[356, 643, 55, 573]",,-10.0
831,36.3,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,20,,1,1,15,6,40.0,5.333333333333333,1.6332216262817383,0.016666173934936523,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[134, 570, 240, 662, 52, 570]",,-15.0
832,36.4,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,25,,1,1,15,7,46.666666666666664,9.428571428571429,1.6332216262817383,0.0,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[678, 150, 678, 615, 550, 394, 678]",,-20.0
833,36.5,Hierarchy,LenLog_1_10_1_15_5_10_750.csv,10,10.0,5,30,,1,1,15,9,60.0,9.777777777777779,1.6332216262817383,0.020455121994018555,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[690, 658, 152, 690, 614, 552, 658, 47, 565]",,-25.0
834,37.0,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,5,,1,1,15,15,100.0,0.0,11.135188817977905,0.10048270225524902,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]","[5440, 736, 450, 6055, 296, 6441, 4554, 1427, 5716, 1332, 1043, 150, 7290, 1596, 3485]",,0.0
835,37.1,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,10,,1,1,15,7,46.666666666666664,2.0,11.135188817977905,0.0832831859588623,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]","[5438, 294, 5714, 1330, 1041, 148, 1594]",,-5.0
836,37.2,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,15,,1,1,15,7,46.666666666666664,6.0,11.135188817977905,0.11960625648498535,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]","[6049, 290, 6435, 4548, 1326, 1037, 144]",,-10.0
837,37.3,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,20,,1,1,15,0,0.0,,11.135188817977905,0.10594463348388672,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]",[],,-15.0
838,37.4,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,25,,1,1,15,0,0.0,,11.135188817977905,0.12515807151794434,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]",[],,-20.0
839,37.5,Hierarchy,LenLog_1_10_1_15_5_1_7500.csv,10,1.0,5,30,,1,1,15,0,0.0,,11.135188817977905,0.12642788887023926,"[7290, 6441, 6055, 5716, 5440, 4554, 3485, 1596, 1427, 1332, 1043, 736, 450, 296, 150]",[],,-25.0
840,38.0,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,5,,1,1,15,0,0.0,,4.817603588104248,0.03414654731750488,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]",[],,0.0
841,38.1,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,10,,1,1,15,9,60.0,4.0,4.817603588104248,0.03264117240905762,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]","[289, 1410, 1316, 1127, 2802, 2971, 1623, 1432, 2011]",,-5.0
842,38.2,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,15,,1,1,15,11,73.33333333333333,2.090909090909091,4.817603588104248,0.033010005950927734,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]","[952, 2981, 1319, 198, 1130, 1817, 2805, 2981, 1817, 1435, 2014]",,-10.0
843,38.3,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,20,,1,1,15,10,66.66666666666666,2.7,4.817603588104248,0.03285503387451172,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]","[2980, 1318, 197, 1129, 1816, 2804, 2980, 1816, 1434, 2013]",,-15.0
844,38.4,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,25,,1,1,15,0,0.0,,4.817603588104248,0.013058900833129883,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]",[],,-20.0
845,38.5,Hierarchy,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,30,,1,1,15,7,46.666666666666664,8.571428571428571,4.817603588104248,0.017987966537475586,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]","[1427, 1311, 1809, 2797, 1809, 1427, 2006]",,-25.0
846,39.0,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,5,,1,1,15,11,73.33333333333333,1.0,2.355696439743042,0.02850174903869629,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1343, 547, 387, 485, 1260, 301, 1204, 245, 950, 1274, 702]",,0.0
847,39.1,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,10,,1,1,15,14,93.33333333333333,5.0,2.355696439743042,0.026123523712158203,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1339, 543, 383, 481, 1250, 297, 1355, 460, 911, 1200, 241, 946, 1270, 698]",,-5.0
848,39.2,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,15,,1,1,15,14,93.33333333333333,0.42857142857142855,2.355696439743042,0.015265226364135742,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1344, 548, 388, 486, 1261, 1261, 1360, 465, 916, 1205, 246, 951, 1275, 703]",,-10.0
849,39.3,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,20,,1,1,15,12,80.0,1.0,2.355696439743042,0.033708810806274414,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1343, 547, 387, 485, 1359, 464, 915, 1204, 245, 950, 1274, 702]",,-15.0
850,39.4,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,25,,1,1,15,13,86.66666666666667,4.461538461538462,2.355696439743042,0.016384601593017578,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1340, 544, 384, 482, 1271, 1356, 461, 912, 1201, 242, 947, 1271, 699]",,-20.0
851,39.5,Hierarchy,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,30,,1,1,15,14,93.33333333333333,7.428571428571429,2.355696439743042,0.021326541900634766,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1337, 541, 381, 479, 1268, 1268, 1353, 458, 909, 1198, 239, 944, 1268, 696]",,-25.0
852,40.0,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,5,,1,1,20,2,10.0,0.0,3.0915186405181885,0.014727592468261719,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[60, 616]",,5.0
853,40.1,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,10,,1,1,20,7,35.0,0.0,3.0915186405181885,0.020905494689941406,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1160, 151, 579, 840, 1368, 863, 891]",,0.0
854,40.2,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,15,,1,1,20,4,20.0,2.5,3.0915186405181885,0.0010411739349365234,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1157, 1417, 148, 352]",,-5.0
855,40.3,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,20,,1,1,20,3,15.0,7.666666666666667,3.0915186405181885,0.0,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1412, 1412, 347]",,-10.0
856,40.4,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,25,,1,1,20,4,20.0,8.0,3.0915186405181885,0.0,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1395, 418, 1332, 54]",,-15.0
857,40.5,Hierarchy,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,30,,1,1,20,4,20.0,8.0,3.0915186405181885,0.00856161117553711,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1157, 142, 570, 605]",,-20.0
858,41.0,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,5,,1,1,20,2,10.0,0.0,28.056246280670166,0.7620689868927002,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[14495, 3513]",,5.0
859,41.1,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,10,,1,1,20,15,75.0,0.0,28.056246280670166,0.9453539848327637,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[3459, 15757, 4776, 8365, 7086, 6398, 11469, 1232, 6867, 2003, 1625, 11739, 9059, 10490, 19582]",,0.0
860,41.2,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,15,,1,1,20,5,25.0,3.0,28.056246280670166,0.889786958694458,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[3456, 4773, 8362, 6864, 19579]",,-5.0
861,41.3,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,20,,1,1,20,1,5.0,5.0,28.056246280670166,0.8898594379425049,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[14684],,-10.0
862,41.4,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,25,,1,1,20,0,0.0,,28.056246280670166,0.8921833038330078,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,-15.0
863,41.5,Hierarchy,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,30,,1,1,20,0,0.0,,28.056246280670166,0.9011805057525635,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,-20.0
864,42.0,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,5,,1,1,20,12,60.0,0.0,12.319364309310913,0.1331632137298584,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1665, 6406, 4128, 1315, 3109, 6839, 2748, 3007, 6084, 1099, 870, 4218]",,5.0
865,42.1,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,10,,1,1,20,13,65.0,0.07692307692307693,12.319364309310913,0.14815831184387207,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1665, 6406, 4128, 1315, 3109, 6839, 2748, 3007, 6084, 1099, 870, 1655, 4218]",,0.0
866,42.2,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,15,,1,1,20,12,60.0,3.0,12.319364309310913,0.14327239990234375,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1662, 6403, 4125, 1312, 3106, 6836, 2745, 3004, 6081, 1096, 867, 4215]",,-5.0
867,42.3,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,20,,1,1,20,14,70.0,4.571428571428571,12.319364309310913,0.21646595001220703,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1661, 6402, 4124, 1311, 3105, 6835, 2744, 3003, 1095, 5207, 866, 4214, 1661, 4214]",,-10.0
868,42.4,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,25,,1,1,20,14,70.0,5.285714285714286,12.319364309310913,0.19896149635314941,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1660, 6401, 4123, 1310, 3104, 6834, 2743, 3002, 6079, 1094, 865, 4213, 1660, 4213]",,-15.0
869,42.5,Hierarchy,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,30,,1,1,20,18,90.0,2.3333333333333335,12.319364309310913,0.2654142379760742,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1664, 6405, 4127, 1314, 3108, 6838, 2747, 3006, 6083, 1098, 3793, 5843, 5461, 5215, 869, 4217, 1664, 4217]",,-20.0
870,43.0,Hierarchy,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,5,,1,1,20,13,65.0,2.0,8.485427856445312,0.0668036937713623,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[644, 1544, 2059, 3991, 3101, 1831, 3897, 2121, 2388, 1752, 3803, 2664, 513]",,5.0
871,43.1,Hierarchy,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,10,,1,1,20,18,90.0,0.0,8.485427856445312,0.09760284423828125,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[642, 1542, 2057, 3989, 663, 3099, 2596, 1829, 3895, 3258, 2623, 2119, 2386, 1750, 3801, 2662, 2159, 511]",,0.0
872,43.2,Hierarchy,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,15,,1,1,20,6,30.0,6.0,8.485427856445312,0.05010271072387695,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[636, 1536, 2051, 3983, 1823, 3795]",,-5.0
873,43.3,Hierarchy,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,20,,1,1,20,7,35.0,3.0,8.485427856445312,0.07108759880065918,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[639, 2054, 3096, 1826, 2383, 1747, 3798]",,-10.0
