,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops
477,79.3,Hierarchy,LenLog_1_10_1_30_5_5_3000.csv,10,5.0,5,20,15,1,1,30,1,10,3.3333333333333335,5.0,0.1,0.03333333333333333,0.05,0.10281181335449219,0.001058816909790039,0.10175299644470215,"[2848, 2778, 2666, 2627, 2370, 2195, 2188, 2081, 2050, 1959, 1931, 1879, 1787, 1747, 1676, 1624, 1618, 1577, 1531, 1225, 968, 917, 852, 821, 509, 443, 258, 175, 38, 8]",[826],
478,79.4,Hierarchy,LenLog_1_10_1_30_5_5_3000.csv,10,5.0,5,25,20,1,1,30,4,10,13.333333333333334,3.5,0.4,0.13333333333333333,0.2,0.11174154281616211,0.001058816909790039,0.11068272590637207,"[2848, 2778, 2666, 2627, 2370, 2195, 2188, 2081, 2050, 1959, 1931, 1879, 1787, 1747, 1676, 1624, 1618, 1577, 1531, 1225, 968, 917, 852, 821, 509, 443, 258, 175, 38, 8]","[5, 440, 2632, 1876]",
479,79.5,Hierarchy,LenLog_1_10_1_30_5_5_3000.csv,10,5.0,5,30,25,1,1,30,1,10,3.3333333333333335,12.0,0.1,0.03333333333333333,0.05,0.11706280708312988,0.001058816909790039,0.11600399017333984,"[2848, 2778, 2666, 2627, 2370, 2195, 2188, 2081, 2050, 1959, 1931, 1879, 1787, 1747, 1676, 1624, 1618, 1577, 1531, 1225, 968, 917, 852, 821, 509, 443, 258, 175, 38, 8]",[20],
480,80.0,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,5,-5,1,1,60,38,50,63.33333333333333,0.07894736842105263,0.76,0.6333333333333333,0.6909090909090909,0.5629105567932129,0.012786865234375,0.5501236915588379,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[4097, 2178, 5002, 5643, 780, 10, 5264, 4112, 1044, 3349, 1180, 5792, 1824, 1063, 2727, 4649, 681, 1203, 2103, 5177, 831, 2243, 2756, 5839, 4815, 2515, 507, 4695, 5081, 5726, 4831, 3812, 1767, 5110, 3190, 5755, 1789, 2942]",
481,80.1,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,10,0,1,1,60,2,10,3.3333333333333335,0.0,0.2,0.03333333333333333,0.05714285714285715,0.4177236557006836,0.012786865234375,0.4049367904663086,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[10, 5264]",
482,80.2,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,15,5,1,1,60,58,80,96.66666666666667,0.8620689655172413,0.725,0.9666666666666667,0.8285714285714285,0.8081417083740234,0.012786865234375,0.7953548431396484,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[2689, 4099, 2177, 1543, 5002, 5642, 778, 9, 5264, 4112, 1049, 5140, 3350, 4634, 4762, 1564, 4510, 5791, 1823, 4003, 1061, 2729, 296, 4651, 683, 812, 3887, 2867, 1202, 2997, 2104, 1461, 5176, 3649, 831, 4416, 2243, 2756, 580, 1738, 5839, 4815, 2515, 509, 4696, 856, 5083, 3547, 5728, 4830, 3811, 1766, 5112, 3190, 250, 5754, 1789, 2942]",
483,80.3,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,20,10,1,1,60,52,70,86.66666666666667,1.6730769230769231,0.7428571428571429,0.8666666666666667,0.8,0.6630263328552246,0.012786865234375,0.6502394676208496,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[2687, 2176, 5001, 5641, 5135, 777, 3, 5266, 4111, 1042, 5135, 3349, 4760, 1178, 1563, 4509, 5790, 1822, 4001, 1060, 2724, 295, 4650, 682, 811, 3886, 2865, 1201, 2996, 2103, 1460, 5176, 830, 4416, 2243, 2755, 578, 5838, 4813, 2514, 508, 4695, 5082, 3546, 5724, 1766, 5108, 3188, 249, 5753, 1788, 2941]",
484,80.4,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,25,15,1,1,60,53,70,88.33333333333333,5.7924528301886795,0.7571428571428571,0.8833333333333333,0.8153846153846154,0.6796629428863525,0.012786865234375,0.6668760776519775,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[2683, 4107, 2173, 1555, 4997, 5637, 773, 5259, 4107, 1038, 3345, 4644, 1174, 1555, 4505, 5789, 1818, 3992, 1056, 2719, 291, 4644, 678, 3881, 2861, 1197, 2992, 2098, 1456, 5171, 826, 4412, 2239, 2750, 575, 1734, 5834, 4825, 2510, 504, 4691, 853, 3542, 5720, 4825, 3807, 1761, 5104, 3184, 245, 5749, 1784, 2937]",
485,80.5,Hierarchy,LenLog_1_10_1_60_10_10_6000.csv,10,10.0,10,30,20,1,1,60,11,20,18.333333333333332,3.4545454545454546,0.55,0.18333333333333332,0.27499999999999997,0.4341423511505127,0.012786865234375,0.4213554859161377,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[1545, 1183, 1568, 1063, 811, 835, 1747, 5733, 1769, 5111, 3196]",
486,81.0,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,5,-5,1,1,60,16,30,26.666666666666668,1.0,0.5333333333333333,0.26666666666666666,0.3555555555555555,47.048322439193726,0.04853630065917969,46.999786138534546,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]","[36230, 774, 1417, 33173, 42648, 4772, 42534, 56619, 24748, 16696, 34363, 28477, 15678, 43076, 17643, 39295]",
487,81.1,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,10,0,1,1,60,2,10,3.3333333333333335,0.0,0.2,0.03333333333333333,0.05714285714285715,45.65098595619202,0.04853630065917969,45.60244965553284,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]","[26712, 2291]",
488,81.2,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,15,5,1,1,60,7,10,11.666666666666666,5.0,0.7,0.11666666666666667,0.2,47.49339723587036,0.04853630065917969,47.44486093521118,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]","[54525, 36224, 18463, 24742, 21935, 34357, 15738]",
489,81.3,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,20,10,1,1,60,0,10,0.0,,0.0,0.0,0,46.10720658302307,0.04853630065917969,46.05867028236389,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]",[],
490,81.4,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,25,15,1,1,60,0,10,0.0,,0.0,0.0,0,45.99357199668884,0.04853630065917969,45.94503569602966,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]",[],
491,81.5,Hierarchy,LenLog_1_10_1_60_10_1_60000.csv,10,1.0,10,30,20,1,1,60,0,10,0.0,,0.0,0.0,0,45.93084669113159,0.04853630065917969,45.88231039047241,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]",[],
492,82.0,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,5,-5,1,1,60,17,30,28.333333333333332,0.0,0.5666666666666667,0.2833333333333333,0.3777777777777777,7.218365430831909,0.03317117691040039,7.185194253921509,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]","[16770, 2821, 21902, 6926, 15768, 10135, 23334, 19755, 17067, 57, 22216, 10698, 19941, 21233, 14962, 19703, 12670]",
493,82.1,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,10,0,1,1,60,22,30,36.666666666666664,0.0,0.7333333333333333,0.36666666666666664,0.4888888888888889,7.351495027542114,0.03317117691040039,7.318323850631714,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]","[8065, 16770, 2821, 16264, 21902, 6926, 3088, 16279, 15255, 23334, 19755, 2486, 57, 22216, 10698, 19917, 3939, 8304, 14962, 8948, 19703, 12670]",
494,82.2,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,15,5,1,1,60,13,20,21.666666666666668,2.923076923076923,0.65,0.21666666666666667,0.325,7.407025575637817,0.03317117691040039,7.373854398727417,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]","[16767, 6923, 652, 13840, 16276, 15765, 23331, 2483, 7237, 23367, 22746, 20846, 19700]",
495,82.3,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,20,10,1,1,60,0,10,0.0,,0.0,0.0,0,7.266543865203857,0.03317117691040039,7.233372688293457,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]",[],
496,82.4,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,25,15,1,1,60,0,10,0.0,,0.0,0.0,0,7.191981554031372,0.03317117691040039,7.158810377120972,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]",[],
497,82.5,Hierarchy,LenLog_1_10_1_60_10_2-5_24000.csv,10,2.5,10,30,20,1,1,60,0,10,0.0,,0.0,0.0,0,7.104204416275024,0.03317117691040039,7.071033239364624,"[23976, 23370, 23334, 22749, 22216, 22181, 21902, 21617, 21233, 20849, 20367, 20146, 19941, 19917, 19755, 19703, 17992, 17067, 16770, 16279, 16264, 15768, 15636, 15470, 15255, 14962, 14405, 13843, 12670, 11948, 10698, 10556, 10135, 10036, 9653, 9007, 8948, 8726, 8304, 8065, 7239, 6926, 6804, 6440, 5871, 5325, 4811, 4449, 3939, 3439, 3088, 2821, 2753, 2486, 2136, 1233, 965, 655, 265, 57]",[],
498,83.0,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,5,-5,1,1,60,26,40,43.333333333333336,1.0,0.65,0.43333333333333335,0.5199999999999999,1.7172565460205078,0.016631603240966797,1.700624942779541,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[11522, 10763, 9101, 7824, 6290, 10899, 2579, 6167, 151, 1827, 1063, 11688, 9000, 9386, 11200, 7494, 11850, 457, 9165, 10065, 2517, 10205, 11234, 5098, 3439, 9717]",
499,83.1,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,10,0,1,1,60,33,50,55.00000000000001,0.42424242424242425,0.66,0.55,0.6000000000000001,1.8856346607208252,0.016631603240966797,1.8690030574798584,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[11523, 10123, 10764, 9102, 7825, 6291, 10900, 2580, 1683, 7961, 6168, 152, 1828, 1060, 11689, 9001, 9387, 4134, 8890, 11201, 4549, 7495, 3528, 11851, 852, 7383, 10206, 11235, 9059, 3440, 5996, 9718, 2296]",
500,83.2,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,15,5,1,1,60,12,20,20.0,5.166666666666667,0.6,0.2,0.3,1.7503080368041992,0.016631603240966797,1.7336764335632324,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[10759, 9097, 7820, 2575, 7956, 913, 2459, 1059, 453, 9161, 9053, 9713]",
501,83.3,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,20,10,1,1,60,6,10,10.0,8.333333333333334,0.6,0.1,0.17142857142857143,1.8005390167236328,0.016631603240966797,1.783907413482666,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[144, 9379, 9140, 11227, 4337, 11634]",
502,83.4,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,25,15,1,1,60,2,10,3.3333333333333335,6.5,0.2,0.03333333333333333,0.05714285714285715,1.819415807723999,0.016631603240966797,1.8027842044830322,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[10899, 6180]",
503,83.5,Hierarchy,LenLog_1_10_1_60_10_5_12000.csv,10,5.0,10,30,20,1,1,60,3,10,5.0,8.0,0.3,0.05,0.08571428571428572,1.9011814594268799,0.016631603240966797,1.884549856185913,"[11899, 11851, 11689, 11642, 11523, 11235, 11201, 10900, 10826, 10764, 10603, 10342, 10206, 10195, 10177, 10123, 10066, 10028, 9955, 9828, 9718, 9387, 9166, 9149, 9102, 9059, 9001, 8890, 8769, 7961, 7825, 7495, 7448, 7411, 7383, 6291, 6168, 6001, 5909, 5099, 4549, 4346, 4139, 3583, 3528, 3440, 2920, 2580, 2518, 2465, 2296, 1828, 1683, 1168, 1064, 918, 852, 629, 458, 152]","[9379, 10818, 3432]",
504,84.0,Hierarchy,LenLog_1_10_1_60_15_10_9000.csv,10,10.0,15,5,-10,1,1,60,39,50,65.0,0.0,0.78,0.65,0.709090909090909,1.046025037765503,0.015682697296142578,1.0303423404693604,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[1798, 1287, 2571, 141, 3086, 6672, 3606, 5784, 1816, 8476, 3102, 6951, 1320, 1191, 2351, 7729, 3128, 2617, 830, 2239, 4160, 4673, 1216, 448, 3272, 329, 75, 5710, 1360, 855, 4572, 6110, 6633, 7914, 1518, 1905, 4854, 7416, 8830]",
505,84.1,Hierarchy,LenLog_1_10_1_60_15_10_9000.csv,10,10.0,15,10,-5,1,1,60,47,60,78.33333333333333,0.0,0.7833333333333333,0.7833333333333333,0.7833333333333333,1.181762933731079,0.015682697296142578,1.1660802364349365,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[1798, 1287, 2571, 2443, 141, 3086, 6672, 3606, 5784, 1816, 8476, 3102, 6951, 1320, 1191, 2351, 7729, 4788, 2871, 3128, 5817, 2617, 2239, 4160, 4673, 1216, 448, 3272, 329, 4938, 75, 5710, 1360, 855, 8922, 2011, 4572, 6110, 612, 1640, 7914, 3308, 1518, 1905, 1267, 7416, 8830]",
506,84.2,Hierarchy,LenLog_1_10_1_60_15_10_9000.csv,10,10.0,15,15,0,1,1,60,48,70,80.0,0.0,0.6857142857142857,0.8,0.7384615384615385,1.224844217300415,0.015682697296142578,1.2091615200042725,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[1798, 1287, 2571, 2443, 141, 3086, 6672, 3606, 5784, 1816, 8476, 3102, 1320, 1191, 2351, 7729, 4788, 2871, 3128, 5817, 2617, 830, 2239, 4160, 4673, 1216, 448, 3272, 329, 4938, 75, 5068, 5710, 1360, 855, 8922, 2011, 4572, 6110, 612, 1640, 7914, 3308, 1518, 1905, 1267, 7416, 8830]",
507,84.3,Hierarchy,LenLog_1_10_1_60_15_10_9000.csv,10,10.0,15,20,5,1,1,60,60,80,100.0,0.7666666666666667,0.75,1.0,0.8571428571428571,1.2840538024902344,0.015682697296142578,1.2683711051940918,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[1798, 3335, 1287, 2571, 2448, 142, 3086, 6672, 3606, 5785, 1816, 8477, 3102, 6951, 1322, 1191, 1708, 2351, 7468, 7729, 4788, 2871, 3128, 5819, 2617, 830, 2238, 4160, 4673, 1216, 448, 8903, 3272, 329, 4937, 75, 5069, 2893, 5712, 1360, 6355, 3412, 857, 8924, 2011, 4572, 6112, 618, 1640, 6633, 7913, 3307, 8559, 1520, 1905, 1267, 4857, 7416, 2171, 8830]",
508,84.4,Hierarchy,LenLog_1_10_1_60_15_10_9000.csv,10,10.0,15,25,10,1,1,60,60,80,100.0,2.4833333333333334,0.75,1.0,0.8571428571428571,1.2681472301483154,0.015682697296142578,1.2524645328521729,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[1791, 3333, 1285, 2569, 2441, 139, 3084, 6670, 3604, 5781, 1814, 8474, 3101, 6949, 1318, 1189, 1705, 2349, 7465, 7727, 4785, 2869, 3126, 5815, 2615, 828, 2236, 4158, 4671, 1214, 446, 8897, 3269, 327, 4935, 73, 5067, 2891, 5705, 1358, 6353, 3409, 851, 8921, 2009, 4570, 6108, 611, 1636, 6628, 7911, 3305, 8556, 1516, 1903, 1264, 4852, 7411, 2168, 8828]",
